country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,District of Columbia,2020-03-07,-15,1,0,,,,,,
US,District of Columbia,2020-03-08,-14,1,0,,,,,,
US,District of Columbia,2020-03-09,-13,4,0,,,,,,
US,District of Columbia,2020-03-10,-12,4,0,,,,,,
US,District of Columbia,2020-03-11,-11,10,0,,,,,,
US,District of Columbia,2020-03-12,-10,10,0,,,,,,
US,District of Columbia,2020-03-13,-9,10,0,,,,,,
US,District of Columbia,2020-03-14,-8,16,0,,,,,,
US,District of Columbia,2020-03-15,-7,17,0,,,,,,
US,District of Columbia,2020-03-16,-6,22,0,,,,,,
US,District of Columbia,2020-03-17,-5,31,0,,,,,,
US,District of Columbia,2020-03-18,-4,36,0,,,,,,
US,District of Columbia,2020-03-19,-3,68,0,,,,,,
US,District of Columbia,2020-03-20,-2,77,1,,,,,,
US,District of Columbia,2020-03-21,-1,98,1,,,,,,
US,District of Columbia,2020-03-22,0,116,2,,,,,,
US,District of Columbia,2020-03-23,1,138,2,,,,,,
US,District of Columbia,2020-03-24,2,183,2,,,,,,
US,District of Columbia,2020-03-25,3,231,3,,,,,,
US,District of Columbia,2020-03-26,4,267,3,,,,,,
US,District of Columbia,2020-03-27,5,304,4,,,,,,
US,District of Columbia,2020-03-28,6,342,4,,,,,,
US,District of Columbia,2020-03-29,7,342,4,,,,,,
US,District of Columbia,2020-03-30,8,495,9,,,,,,
US,District of Columbia,2020-03-31,9,495,9,,,,,,
US,District of Columbia,2020-04-01,10,586,11,,,,,,
US,District of Columbia,2020-04-02,11,653,12,,,,,,
US,District of Columbia,2020-04-03,12,757,15,,,,,,
US,District of Columbia,2020-04-04,13,902,21,,,,,,
US,District of Columbia,2020-04-05,14,998,22,,,,,,
US,District of Columbia,2020-04-06,15,1097,24,,,,,,
US,District of Columbia,2020-04-07,16,1211,22,,,,,,
US,District of Columbia,2020-04-08,17,1440,27,,,,,,
US,District of Columbia,2020-04-09,18,1523,32,,,,,,
US,District of Columbia,2020-04-10,19,1660,38,,,,,,
US,District of Columbia,2020-04-11,20,1778,47,,,,,,
US,District of Columbia,2020-04-12,21,1875,50,,,,,,
US,District of Columbia,2020-04-13,22,1955,52,,,,,,
