country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Idaho,2020-03-13,-12,1,0,,,,,,
US,Idaho,2020-03-14,-11,5,0,,,,,,
US,Idaho,2020-03-15,-10,5,0,,,,,,
US,Idaho,2020-03-16,-9,5,0,,,,,,
US,Idaho,2020-03-17,-8,9,0,,,,,,
US,Idaho,2020-03-18,-7,11,0,,,,,,
US,Idaho,2020-03-19,-6,23,0,,,,,,
US,Idaho,2020-03-20,-5,31,0,,,,,,
US,Idaho,2020-03-21,-4,42,0,,,,,,
US,Idaho,2020-03-22,-3,47,0,,,,,,
US,Idaho,2020-03-23,-2,50,0,,,,,,
US,Idaho,2020-03-24,-1,73,0,,,,,,
US,Idaho,2020-03-25,0,123,0,,,,,,
US,Idaho,2020-03-26,1,189,3,,,,,,
US,Idaho,2020-03-27,2,233,4,,,,,,
US,Idaho,2020-03-28,3,262,5,,,,,,
US,Idaho,2020-03-29,4,310,6,,,,,,
US,Idaho,2020-03-30,5,415,7,,,,,,
US,Idaho,2020-03-31,6,526,9,,,,,,
US,Idaho,2020-04-01,7,669,9,,,,,,
US,Idaho,2020-04-02,8,892,9,,,,,,
US,Idaho,2020-04-03,9,1013,10,,,,,,
US,Idaho,2020-04-04,10,1077,10,,,,,,
US,Idaho,2020-04-05,11,1101,10,,,,,,
US,Idaho,2020-04-06,12,1170,13,,,,,,
US,Idaho,2020-04-07,13,1210,15,,,,,,
US,Idaho,2020-04-08,14,1232,19,,,,,,
US,Idaho,2020-04-09,15,1353,24,,,,,,
US,Idaho,2020-04-10,16,1400,25,,,,,,
US,Idaho,2020-04-11,17,1407,27,,,,,,
US,Idaho,2020-04-12,18,1426,27,,,,,,
US,Idaho,2020-04-13,19,1453,33,,,,,,
