Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,125,117,18,19,0,4
Africa,None,None,2020-03-20,142,126,20,21,0,5
Africa,None,None,2020-03-21,165,141,22,25,0,5
Africa,None,None,2020-03-22,196,162,26,29,1,6
Africa,None,None,2020-03-23,235,189,30,35,1,7
Africa,None,None,2020-03-24,282,223,36,42,1,8
Africa,None,None,2020-03-25,340,265,43,51,2,10
Africa,None,None,2020-03-26,409,316,51,61,2,12
Africa,None,None,2020-03-27,493,377,61,74,2,14
Africa,None,None,2020-03-28,593,450,73,89,3,17
Africa,None,None,2020-03-29,710,535,87,106,4,20
Africa,None,None,2020-03-30,847,634,103,127,4,23
Africa,None,None,2020-03-31,1009,751,122,151,5,28
Africa,None,None,2020-04-01,1197,886,144,180,7,33
Africa,None,None,2020-04-02,1413,1040,169,212,8,38
Africa,None,None,2020-04-03,1660,1213,198,249,9,45
Africa,None,None,2020-04-04,1942,1409,230,291,11,52
Africa,None,None,2020-04-05,2262,1631,267,339,13,60
Africa,None,None,2020-04-06,2622,1877,307,393,16,69
Africa,None,None,2020-04-07,3025,2149,352,454,19,79
Africa,None,None,2020-04-08,3472,2446,402,521,22,90
Africa,None,None,2020-04-09,3968,2773,457,595,25,102
Africa,None,None,2020-04-10,4515,3128,516,677,29,115
Africa,None,None,2020-04-11,5114,3511,581,767,34,129
Africa,None,None,2020-04-12,5765,3921,650,865,39,144
Africa,None,None,2020-04-13,6471,4357,724,971,45,160
Africa,None,None,2020-04-14,7235,4823,803,1085,52,177
Africa,None,None,2020-04-15,8058,5317,888,1209,59,195
Africa,None,None,2020-04-16,8936,5833,976,1340,67,214
Africa,None,None,2020-04-17,9871,6371,1069,1481,75,234
Africa,None,None,2020-04-18,10861,6929,1166,1629,85,254
Africa,None,None,2020-04-19,11911,7510,1267,1787,95,275
Africa,None,None,2020-04-20,13019,8111,1372,1953,106,297
Africa,None,None,2020-04-21,14180,8726,1480,2127,118,320
Africa,None,None,2020-04-22,15392,9351,1591,2309,131,342
Africa,None,None,2020-04-23,16652,9983,1704,2498,145,365
Africa,None,None,2020-04-24,17962,10623,1819,2694,160,388
