Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,None,None,2020-03-18,116,116,17,17,0,4
Africa,None,None,2020-03-19,121,114,17,18,0,4
Africa,None,None,2020-03-20,128,113,18,19,0,4
Africa,None,None,2020-03-21,138,115,18,21,0,4
Africa,None,None,2020-03-22,150,120,19,23,1,4
Africa,None,None,2020-03-23,166,128,20,25,1,5
Africa,None,None,2020-03-24,187,139,22,28,1,5
Africa,None,None,2020-03-25,212,155,25,32,1,6
Africa,None,None,2020-03-26,244,176,28,37,2,7
Africa,None,None,2020-03-27,283,203,33,42,2,7
Africa,None,None,2020-03-28,330,236,38,50,2,9
Africa,None,None,2020-03-29,388,277,45,58,3,10
Africa,None,None,2020-03-30,458,327,53,69,3,12
Africa,None,None,2020-03-31,541,387,62,81,3,14
Africa,None,None,2020-04-01,641,459,74,96,4,17
Africa,None,None,2020-04-02,759,544,88,114,5,20
Africa,None,None,2020-04-03,897,643,104,135,6,24
Africa,None,None,2020-04-04,1058,758,122,159,7,28
Africa,None,None,2020-04-05,1245,891,144,187,8,33
Africa,None,None,2020-04-06,1462,1044,168,219,9,39
Africa,None,None,2020-04-07,1710,1218,196,257,11,45
Africa,None,None,2020-04-08,1992,1414,228,299,13,52
Africa,None,None,2020-04-09,2310,1632,264,347,15,60
Africa,None,None,2020-04-10,2670,1877,303,401,18,69
Africa,None,None,2020-04-11,3074,2148,348,461,21,79
Africa,None,None,2020-04-12,3521,2445,396,528,24,90
Africa,None,None,2020-04-13,4016,2769,449,602,28,102
Africa,None,None,2020-04-14,4561,3120,507,684,33,115
Africa,None,None,2020-04-15,5159,3502,570,774,38,129
Africa,None,None,2020-04-16,5812,3911,638,872,43,144
Africa,None,None,2020-04-17,6518,4346,710,978,50,160
Africa,None,None,2020-04-18,7278,4806,787,1092,57,177
Africa,None,None,2020-04-19,8097,5293,868,1215,64,195
Africa,None,None,2020-04-20,8976,5808,954,1346,73,214
Africa,None,None,2020-04-21,9912,6346,1045,1487,82,234
Africa,None,None,2020-04-22,10904,6903,1139,1636,92,254
Africa,None,None,2020-04-23,11951,7478,1237,1793,103,275
Africa,None,None,2020-04-24,13053,8070,1338,1958,115,297
Africa,None,None,2020-04-25,14213,8681,1442,2132,128,319
Africa,None,None,2020-04-26,15428,9306,1550,2314,142,342
Africa,None,None,2020-04-27,16693,9940,1659,2504,157,365
Africa,None,None,2020-04-28,18004,10578,1770,2701,173,389
Africa,None,None,2020-04-29,19359,11219,1882,2904,190,412
Africa,None,None,2020-04-30,20759,11862,1995,3114,208,435
Africa,None,None,2020-05-01,22204,12508,2110,3331,227,459
Africa,None,None,2020-05-02,23689,13152,2224,3553,247,482
Africa,None,None,2020-05-03,25206,13787,2338,3781,268,505
Africa,None,None,2020-05-04,26752,14410,2450,4013,290,528
Africa,None,None,2020-05-05,28324,15018,2561,4249,313,550
Africa,None,None,2020-05-06,29920,15610,2669,4488,338,571
Africa,None,None,2020-05-07,31541,16189,2776,4731,363,592
Africa,None,None,2020-05-08,33181,16751,2881,4977,389,612
Africa,None,None,2020-05-09,34835,17291,2982,5225,416,631
Africa,None,None,2020-05-10,36496,17804,3080,5474,444,650
Africa,None,None,2020-05-11,38161,18288,3174,5724,473,667
Africa,None,None,2020-05-12,39828,18743,3263,5974,503,683
Africa,None,None,2020-05-13,41494,19168,3347,6224,534,698
Africa,None,None,2020-05-14,43160,19568,3428,6474,565,712
Africa,None,None,2020-05-15,44822,19938,3504,6723,597,725
Africa,None,None,2020-05-16,46474,20275,3575,6971,630,737
Africa,None,None,2020-05-17,48111,20577,3640,7217,664,747
Africa,None,None,2020-05-18,49730,20843,3700,7459,698,756
Africa,None,None,2020-05-19,51329,21073,3753,7699,732,764
Africa,None,None,2020-05-20,52908,21267,3801,7936,767,771
Africa,None,None,2020-05-21,54465,21429,3844,8170,803,776
Africa,None,None,2020-05-22,56000,21561,3881,8400,839,780
Africa,None,None,2020-05-23,57508,21659,3912,8626,875,783
Africa,None,None,2020-05-24,58988,21723,3938,8848,911,785
Africa,None,None,2020-05-25,60436,21753,3958,9065,948,785
Africa,None,None,2020-05-26,61851,21749,3972,9278,985,784
Africa,None,None,2020-05-27,63233,21713,3981,9485,1021,782
Africa,None,None,2020-05-28,64580,21646,3984,9687,1058,779
Africa,None,None,2020-05-29,65892,21550,3981,9884,1095,775
Africa,None,None,2020-05-30,67170,21427,3974,10076,1132,770
