"Continent","Country","Province","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"North America","US","Alabama","2020-03-20",106,106,16,16,0,4
"North America","US","Alabama","2020-03-21",125,118,18,19,0,4
"North America","US","Alabama","2020-03-22",168,152,23,25,1,6
"North America","US","Alabama","2020-03-23",227,199,31,34,2,7
"North America","US","Alabama","2020-03-24",299,257,40,45,3,10
"North America","US","Alabama","2020-03-25",383,322,51,57,4,12
"North America","US","Alabama","2020-03-26",478,393,62,72,6,15
"North America","US","Alabama","2020-03-27",583,470,75,87,8,17
"North America","US","Alabama","2020-03-28",698,552,88,105,10,20
"North America","US","Alabama","2020-03-29",824,638,102,124,12,24
"North America","US","Alabama","2020-03-30",960,729,118,144,15,27
"North America","US","Alabama","2020-03-31",1106,824,134,166,19,30
"North America","US","Alabama","2020-04-01",1261,922,150,189,23,34
"North America","US","Alabama","2020-04-02",1426,1023,167,214,27,38
"North America","US","Alabama","2020-04-03",1600,1126,185,240,32,42
"North America","US","Alabama","2020-04-04",1782,1231,203,267,37,45
"North America","US","Alabama","2020-04-05",1971,1336,221,296,43,49
"North America","US","Alabama","2020-04-06",2167,1441,240,325,49,53
"North America","US","Alabama","2020-04-07",2370,1546,258,355,55,57
"North America","US","Alabama","2020-04-08",2578,1649,277,387,62,61
"North America","US","Alabama","2020-04-09",2790,1750,295,418,70,64
"North America","US","Alabama","2020-04-10",3005,1848,313,451,78,68
"North America","US","Alabama","2020-04-11",3224,1942,331,484,86,71
"North America","US","Alabama","2020-04-12",3444,2032,348,517,95,74
"North America","US","Alabama","2020-04-13",3665,2117,364,550,104,77
"North America","US","Alabama","2020-04-14",3886,2197,379,583,113,80
"North America","US","Alabama","2020-04-15",4107,2272,394,616,123,83
"North America","US","Alabama","2020-04-16",4326,2340,408,649,133,85
"North America","US","Alabama","2020-04-17",4543,2402,421,682,143,87
"North America","US","Alabama","2020-04-18",4758,2458,433,714,154,89
"North America","US","Alabama","2020-04-19",4969,2507,444,745,165,91
"North America","US","Alabama","2020-04-20",5176,2549,454,776,176,92
"North America","US","Alabama","2020-04-21",5379,2584,462,807,187,94
"North America","US","Alabama","2020-04-22",5577,2612,470,837,198,95
"North America","US","Alabama","2020-04-23",5770,2634,476,865,210,95
"North America","US","Alabama","2020-04-24",5957,2649,482,894,221,96
"North America","US","Alabama","2020-04-25",6138,2657,486,921,233,96
"North America","US","Alabama","2020-04-26",6314,2660,489,947,244,96
"North America","US","Alabama","2020-04-27",6483,2656,492,973,256,95
"North America","US","Alabama","2020-04-28",6647,2647,493,997,267,95
"North America","US","Alabama","2020-04-29",6804,2632,493,1021,279,94
"North America","US","Alabama","2020-04-30",6954,2611,492,1043,290,93
"North America","US","Alabama","2020-05-01",7098,2587,491,1065,301,92
"North America","US","Alabama","2020-05-02",7236,2557,488,1085,312,91
"North America","US","Alabama","2020-05-03",7367,2523,485,1105,323,90
"North America","US","Alabama","2020-05-04",7493,2486,481,1124,334,88
"North America","US","Alabama","2020-05-05",7612,2445,476,1142,345,87
"North America","US","Alabama","2020-05-06",7725,2401,471,1159,355,85
"North America","US","Alabama","2020-05-07",7832,2354,465,1175,365,83
"North America","US","Alabama","2020-05-08",7934,2305,458,1190,375,81
"North America","US","Alabama","2020-05-09",8030,2253,451,1204,385,79
"North America","US","Alabama","2020-05-10",8121,2200,444,1218,394,77
"North America","US","Alabama","2020-05-11",8206,2145,436,1231,404,75
"North America","US","Alabama","2020-05-12",8287,2088,427,1243,413,73
"North America","US","Alabama","2020-05-13",8363,2031,419,1254,422,71
"North America","US","Alabama","2020-05-14",8434,1973,410,1265,430,69
"North America","US","Alabama","2020-05-15",8501,1914,401,1275,438,67
"North America","US","Alabama","2020-05-16",8564,1855,392,1285,446,65
"North America","US","Alabama","2020-05-17",8623,1796,382,1293,454,62
"North America","US","Alabama","2020-05-18",8678,1738,373,1302,462,60
"North America","US","Alabama","2020-05-19",8729,1679,363,1309,469,58
"North America","US","Alabama","2020-05-20",8777,1621,353,1317,476,56
"North America","US","Alabama","2020-05-21",8822,1563,344,1323,483,54
"North America","US","Alabama","2020-05-22",8864,1506,334,1330,489,52
"North America","US","Alabama","2020-05-23",8902,1450,324,1335,495,50
"North America","US","Alabama","2020-05-24",8939,1395,315,1341,501,48
"North America","US","Alabama","2020-05-25",8972,1341,305,1346,507,46
"North America","US","Alabama","2020-05-26",9003,1288,296,1351,512,44
"North America","US","Alabama","2020-05-27",9032,1236,286,1355,518,42
"North America","US","Alabama","2020-05-28",9059,1185,277,1359,523,40
"North America","US","Alabama","2020-05-29",9084,1136,268,1363,528,38
"North America","US","Alabama","2020-05-30",9107,1088,259,1366,532,37
"North America","US","Alabama","2020-05-31",9129,1041,250,1369,537,35
"North America","US","Alabama","2020-06-01",9148,996,242,1372,541,33
"North America","US","Alabama","2020-06-02",9167,952,233,1375,545,32
"North America","US","Alabama","2020-06-03",9183,910,225,1378,549,30
"North America","US","Alabama","2020-06-04",9199,869,217,1380,552,29
"North America","US","Alabama","2020-06-05",9213,829,209,1382,556,27
"North America","US","Alabama","2020-06-06",9226,791,201,1384,559,26
"North America","US","Alabama","2020-06-07",9239,754,194,1386,562,25
"North America","US","Alabama","2020-06-08",9250,718,187,1387,565,23
