"Continent","Country","Province","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"North America","US","Alabama","2020-03-20",106,106,16,16,0,4
"North America","US","Alabama","2020-03-21",124,116,18,19,1,4
"North America","US","Alabama","2020-03-22",163,147,23,24,1,5
"North America","US","Alabama","2020-03-23",218,190,30,33,2,7
"North America","US","Alabama","2020-03-24",285,243,38,43,3,9
"North America","US","Alabama","2020-03-25",364,303,48,55,5,11
"North America","US","Alabama","2020-03-26",454,370,59,68,6,14
"North America","US","Alabama","2020-03-27",554,443,71,83,8,16
"North America","US","Alabama","2020-03-28",666,522,84,100,11,19
"North America","US","Alabama","2020-03-29",788,607,97,118,13,22
"North America","US","Alabama","2020-03-30",922,696,112,138,16,26
"North America","US","Alabama","2020-03-31",1066,790,128,160,20,29
"North America","US","Alabama","2020-04-01",1220,888,145,183,24,33
"North America","US","Alabama","2020-04-02",1385,989,162,208,28,36
"North America","US","Alabama","2020-04-03",1559,1093,180,234,33,40
"North America","US","Alabama","2020-04-04",1743,1199,198,261,38,44
"North America","US","Alabama","2020-04-05",1934,1306,217,290,44,48
"North America","US","Alabama","2020-04-06",2134,1414,236,320,50,52
"North America","US","Alabama","2020-04-07",2340,1521,255,351,56,56
"North America","US","Alabama","2020-04-08",2552,1627,274,383,63,60
"North America","US","Alabama","2020-04-09",2768,1731,292,415,70,63
"North America","US","Alabama","2020-04-10",2989,1832,311,448,78,67
"North America","US","Alabama","2020-04-11",3213,1929,329,482,86,71
"North America","US","Alabama","2020-04-12",3439,2023,346,516,94,74
"North America","US","Alabama","2020-04-13",3666,2111,363,550,103,77
"North America","US","Alabama","2020-04-14",3893,2194,379,584,112,80
"North America","US","Alabama","2020-04-15",4120,2270,395,618,121,83
"North America","US","Alabama","2020-04-16",4345,2341,409,652,130,85
"North America","US","Alabama","2020-04-17",4568,2405,422,685,140,87
"North America","US","Alabama","2020-04-18",4788,2462,435,718,149,89
"North America","US","Alabama","2020-04-19",5004,2512,446,751,159,91
