Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-07,203,101,15,15,17,4
None,None,None,2020-03-08,934,806,122,125,25,31
None,None,None,2020-03-09,1579,1378,210,221,46,52
None,None,None,2020-03-10,2265,1955,299,325,75,72
None,None,None,2020-03-11,3043,2583,398,440,114,97
None,None,None,2020-03-12,4102,3448,534,599,161,128
None,None,None,2020-03-13,5328,4412,686,785,224,164
None,None,None,2020-03-14,7000,5731,895,1034,308,214
None,None,None,2020-03-15,9094,7379,1155,1347,420,274
None,None,None,2020-03-16,12288,9943,1556,1819,573,370
None,None,None,2020-03-17,19007,15796,2461,2824,770,590
None,None,None,2020-03-18,26694,22231,3463,3978,1039,826
None,None,None,2020-03-19,36413,30223,4718,5430,1393,1127
None,None,None,2020-03-20,48309,39785,6219,7204,1865,1482
None,None,None,2020-03-21,62631,51094,8006,9348,2455,1901
None,None,None,2020-03-22,78895,63549,9996,11782,3163,2365
None,None,None,2020-03-23,97186,77205,12187,14524,3996,2871
None,None,None,2020-03-24,116789,91212,14455,17450,4961,3389
None,None,None,2020-03-25,137499,105450,16790,20554,6056,3909
None,None,None,2020-03-26,159282,119851,19173,23823,7242,4437
None,None,None,2020-03-27,182137,134383,21603,27246,8521,4975
None,None,None,2020-03-28,205805,148788,24043,30791,9885,5503
None,None,None,2020-03-29,230360,163160,26499,34477,11319,6029
None,None,None,2020-03-30,255895,177562,28978,38305,12838,6558
None,None,None,2020-03-31,282147,191766,31460,42241,14418,7071
None,None,None,2020-04-01,309008,205657,33910,46273,16058,7574
None,None,None,2020-04-02,336483,219264,36336,50394,17755,8073
None,None,None,2020-04-03,364526,232565,38735,54599,19496,8551
None,None,None,2020-04-04,393075,245531,41100,58881,21279,9017
None,None,None,2020-04-05,422072,258120,43421,63230,23096,9471
None,None,None,2020-04-06,451452,270290,45695,67639,24945,9910
None,None,None,2020-04-07,481136,281993,47909,72089,26821,10330
None,None,None,2020-04-08,511033,293175,50056,76576,28717,10729
None,None,None,2020-04-09,541098,303802,52126,81083,30629,11103
None,None,None,2020-04-10,571309,313924,54130,85617,32548,11461
None,None,None,2020-04-11,601638,323526,56054,90165,34474,11800
None,None,None,2020-04-12,632035,332602,57906,94723,36408,12120
None,None,None,2020-04-13,662421,341115,59672,99287,38331,12417
None,None,None,2020-04-14,692744,349024,61349,103832,40253,12690
None,None,None,2020-04-15,722962,356350,62938,108365,42171,12943
None,None,None,2020-04-16,753081,363122,64442,112880,44077,13177
None,None,None,2020-04-17,783092,369377,65859,117384,45968,13386
None,None,None,2020-04-18,812966,375121,67195,121865,47845,13587
None,None,None,2020-04-19,842652,380337,68445,126317,49703,13759
None,None,None,2020-04-20,872103,385010,69607,130736,51542,13915
None,None,None,2020-04-21,901303,389147,70683,135116,53360,14048
None,None,None,2020-04-22,930264,392805,71676,139461,55155,14167
None,None,None,2020-04-23,958985,396021,72584,143767,56924,14269
None,None,None,2020-04-24,987471,398809,73425,148041,58668,14350
None,None,None,2020-04-25,1015682,401180,74188,152273,60383,14425
None,None,None,2020-04-26,1043599,403123,74873,156459,62075,14483
