"Continent","Country","Province","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Asia","Afghanistan","None","2020-04-16",753,375,67,109,25,14
"Asia","Afghanistan","None","2020-04-17",777,374,67,113,27,14
"Asia","Afghanistan","None","2020-04-18",800,372,67,116,28,13
"Asia","Afghanistan","None","2020-04-19",821,369,67,120,29,13
"Asia","Afghanistan","None","2020-04-20",841,366,67,123,31,13
"Asia","Afghanistan","None","2020-04-21",861,361,67,125,32,13
"Asia","Afghanistan","None","2020-04-22",879,356,66,128,33,13
"Asia","Afghanistan","None","2020-04-23",896,350,66,131,35,13
"Asia","Afghanistan","None","2020-04-24",912,343,65,133,36,12
"Asia","Afghanistan","None","2020-04-25",927,336,64,136,37,12
"Asia","Afghanistan","None","2020-04-26",942,329,64,138,38,12
"Asia","Afghanistan","None","2020-04-27",955,321,63,140,40,11
"Asia","Afghanistan","None","2020-04-28",968,313,62,142,41,11
"Asia","Afghanistan","None","2020-04-29",980,305,60,143,42,11
"Asia","Afghanistan","None","2020-04-30",991,297,59,145,43,10
"Asia","Afghanistan","None","2020-05-01",1001,288,58,147,44,10
"Asia","Afghanistan","None","2020-05-02",1011,279,57,148,45,10
"Asia","Afghanistan","None","2020-05-03",1020,270,56,149,46,9
"Asia","Afghanistan","None","2020-05-04",1029,262,54,151,47,9
"Asia","Afghanistan","None","2020-05-05",1037,253,53,152,48,9
"Asia","Afghanistan","None","2020-05-06",1044,244,52,153,49,8
"Asia","Afghanistan","None","2020-05-07",1051,235,50,154,50,8
"Asia","Afghanistan","None","2020-05-08",1057,227,49,155,50,8
"Asia","Afghanistan","None","2020-05-09",1063,218,47,156,51,8
"Asia","Afghanistan","None","2020-05-10",1069,210,46,157,52,7
"Asia","Afghanistan","None","2020-05-11",1074,202,45,158,53,7
"Asia","Afghanistan","None","2020-05-12",1079,194,43,158,53,7
"Asia","Afghanistan","None","2020-05-13",1083,186,42,159,54,6
"Asia","Afghanistan","None","2020-05-14",1087,178,41,159,54,6
"Asia","Afghanistan","None","2020-05-15",1091,171,39,160,55,6
"Asia","Afghanistan","None","2020-05-16",1095,164,38,161,56,6
"Asia","Afghanistan","None","2020-05-17",1098,157,37,161,56,5
"Asia","Afghanistan","None","2020-05-18",1101,150,36,162,57,5
"Asia","Afghanistan","None","2020-05-19",1104,143,34,162,57,5
"Asia","Afghanistan","None","2020-05-20",1106,137,33,162,58,5
"Asia","Afghanistan","None","2020-05-21",1108,130,32,163,58,4
"Asia","Afghanistan","None","2020-05-22",1111,124,31,163,58,4
"Asia","Afghanistan","None","2020-05-23",1113,119,30,163,59,4
