date,country,country_population,state_province,state_province_population,county,county_population,city,city_population,new_cases,new_deaths,new_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered
2020-01-22,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-01-24,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-01-26,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-01-28,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-01-30,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-01,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-03,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-05,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-07,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-09,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-11,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-13,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-15,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-17,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-19,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-21,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-23,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-25,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-27,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-02-29,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-02,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-04,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-06,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-08,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-10,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-12,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,0,0,NA,0,0,NA
2020-03-14,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,4,0,NA,5,0,NA
2020-03-16,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,6,0,NA,20,0,NA
2020-03-18,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,4,0,NA,30,0,NA
2020-03-20,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,17,0,NA,61,0,NA
2020-03-22,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,18,0,NA,96,0,NA
2020-03-24,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,11,0,NA,122,0,NA
2020-03-26,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,55,0,NA,234,0,NA
2020-03-28,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,38,0,NA,308,0,NA
2020-03-30,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,23,0,NA,374,0,NA
2020-04-01,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,30,0,NA,432,2,NA
2020-04-03,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,59,1,NA,535,3,NA
2020-04-05,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,69,5,NA,626,9,NA
2020-04-07,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,33,0,NA,688,10,NA
2020-04-09,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,57,0,NA,790,11,NA
2020-04-11,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,42,0,NA,869,13,NA
2020-04-13,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,44,0,NA,955,13,NA
2020-04-15,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,25,1,NA,991,16,NA
2020-04-17,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,22,0,NA,1025,19,NA
2020-04-19,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,28,0,NA,1096,21,NA
2020-04-21,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,20,1,NA,1135,22,NA
2020-04-23,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,42,3,NA,1234,39,NA
2020-04-25,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,36,1,NA,1304,42,NA
2020-04-27,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,15,3,NA,1352,46,NA
2020-04-29,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,23,4,NA,1401,56,NA
2020-05-01,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,46,3,NA,1455,62,NA
2020-05-03,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,32,0,NA,1511,62,NA
2020-05-05,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,38,1,NA,1574,63,NA
2020-05-07,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,32,4,NA,1642,75,NA
2020-05-09,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,23,1,NA,1705,80,NA
2020-05-11,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,18,1,NA,1743,81,NA
2020-05-13,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,50,0,NA,1831,85,NA
2020-05-15,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,42,4,NA,1922,95,NA
2020-05-17,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,36,2,NA,1995,97,NA
2020-05-19,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,14,4,NA,2040,101,NA
2020-05-21,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,46,2,NA,2170,108,NA
2020-05-23,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,91,0,NA,2296,111,NA
2020-05-25,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,40,3,NA,2385,114,NA
2020-05-27,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,43,1,NA,2468,120,NA
2020-05-29,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,48,0,NA,2589,125,NA
2020-05-31,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,66,0,NA,2700,125,NA
2020-06-02,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,21,0,NA,2772,126,NA
2020-06-04,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,29,1,NA,2810,127,NA
2020-06-06,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,67,1,NA,2915,130,NA
2020-06-08,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,49,3,NA,3036,134,NA
2020-06-10,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,80,2,NA,3189,138,NA
2020-06-12,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,123,1,NA,3407,143,NA
2020-06-14,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,106,0,NA,3628,143,NA
2020-06-16,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,100,1,NA,3894,145,NA
2020-06-18,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,101,4,NA,4072,151,NA
2020-06-20,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,99,3,NA,4317,155,NA
2020-06-22,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,109,0,NA,4531,155,NA
2020-06-24,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,153,4,NA,4815,160,NA
2020-06-26,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,219,0,NA,5240,161,NA
2020-06-28,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,93,0,NA,5512,165,NA
2020-06-30,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,231,6,NA,6229,172,NA
2020-07-02,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,197,1,NA,6661,175,NA
2020-07-04,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,228,0,NA,7287,184,NA
2020-07-06,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,277,0,NA,7929,184,NA
2020-07-08,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,310,6,NA,8374,194,NA
2020-07-10,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,286,5,NA,9182,200,NA
2020-07-12,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,437,0,NA,10005,205,NA
2020-07-14,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,315,7,NA,10759,212,NA
2020-07-16,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,564,5,NA,11725,221,NA
2020-07-18,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,473,1,NA,12663,224,NA
2020-07-20,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,434,2,NA,13499,226,NA
2020-07-22,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,349,4,NA,14167,233,NA
2020-07-24,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,447,0,NA,15060,243,NA
2020-07-26,USA,328239523,NA,NA,NA,NA,Birmingham_Hoover,1090435,272,2,NA,15786,249,NA
2020-01-23,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
2020-01-25,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
2020-01-27,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
2020-01-29,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
2020-01-31,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
2020-02-02,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
2020-02-04,USA,328239523,NA,NA,NA,NA,Mobile,429536,0,0,NA,0,0,NA
