12-27-2020 06:08:24 PM | INFO | The user is server, the chosen optimizer for this run is variable type global and generation of Confidence Intervals' flag is False
12-27-2020 06:08:24 PM | INFO | Start date: 2020-12-27 18:08:24.860330, End date: 2020-12-27 18:08:24.860333
12-27-2020 06:08:24 PM | INFO | running for 2020-12-27 18:08:24.860330 optimizer annealing
12-27-2020 06:08:24 PM | INFO | Number of CPUs found and used in this run: 48
12-27-2020 06:08:24 PM | INFO | Number of areas to be fitted in this run: 230
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Afghanistan and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Africa, Country=Algeria and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Africa, Country=Angola and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Europe, Country=Albania and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=South America, Country=Argentina and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Europe, Country=Andorra and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=North America, Country=Antigua and Barbuda and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=Australian Capital Territory
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Armenia and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=Queensland
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=New South Wales
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=Tasmania
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=South Australia
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=Western Australia
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Oceania, Country=Australia and Province=Victoria
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Azerbaijan and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Europe, Country=Austria and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Bangladesh and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Bahrain and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Africa, Country=Cabo Verde and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Europe, Country=Belarus and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=North America, Country=Barbados and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=North America, Country=Belize and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Cambodia and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Europe, Country=Belgium and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Asia, Country=Bhutan and Province=None
12-27-2020 06:08:25 PM | INFO | Parameters already exist on day after 20201226 Continent=Africa, Country=Benin and Province=None
