country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Alabama,2020-01-22,-58,0,0,,,,,,
US,Alabama,2020-01-23,-57,0,0,,,,,,
US,Alabama,2020-01-24,-56,0,0,,,,,,
US,Alabama,2020-01-25,-55,0,0,,,,,,
US,Alabama,2020-01-26,-54,0,0,,,,,,
US,Alabama,2020-01-27,-53,0,0,,,,,,
US,Alabama,2020-01-28,-52,0,0,,,,,,
US,Alabama,2020-01-29,-51,0,0,,,,,,
US,Alabama,2020-01-30,-50,0,0,,,,,,
US,Alabama,2020-01-31,-49,0,0,,,,,,
US,Alabama,2020-02-01,-48,0,0,,,,,,
US,Alabama,2020-02-02,-47,0,0,,,,,,
US,Alabama,2020-02-03,-46,0,0,,,,,,
US,Alabama,2020-02-04,-45,0,0,,,,,,
US,Alabama,2020-02-05,-44,0,0,,,,,,
US,Alabama,2020-02-06,-43,0,0,,,,,,
US,Alabama,2020-02-07,-42,0,0,,,,,,
US,Alabama,2020-02-08,-41,0,0,,,,,,
US,Alabama,2020-02-09,-40,0,0,,,,,,
US,Alabama,2020-02-10,-39,0,0,,,,,,
US,Alabama,2020-02-11,-38,0,0,,,,,,
US,Alabama,2020-02-12,-37,0,0,,,,,,
US,Alabama,2020-02-13,-36,0,0,,,,,,
US,Alabama,2020-02-14,-35,0,0,,,,,,
US,Alabama,2020-02-15,-34,0,0,,,,,,
US,Alabama,2020-02-16,-33,0,0,,,,,,
US,Alabama,2020-02-17,-32,0,0,,,,,,
US,Alabama,2020-02-18,-31,0,0,,,,,,
US,Alabama,2020-02-19,-30,0,0,,,,,,
US,Alabama,2020-02-20,-29,0,0,,,,,,
US,Alabama,2020-02-21,-28,0,0,,,,,,
US,Alabama,2020-02-22,-27,0,0,,,,,,
US,Alabama,2020-02-23,-26,0,0,,,,,,
US,Alabama,2020-02-24,-25,0,0,,,,,,
US,Alabama,2020-02-25,-24,0,0,,,,,,
US,Alabama,2020-02-26,-23,0,0,,,,,,
US,Alabama,2020-02-27,-22,0,0,,,,,,
US,Alabama,2020-02-28,-21,0,0,,,,,,
US,Alabama,2020-02-29,-20,0,0,,,,,,
US,Alabama,2020-03-01,-19,0,0,,,,,,
US,Alabama,2020-03-02,-18,0,0,,,,,,
US,Alabama,2020-03-03,-17,0,0,,,,,,
US,Alabama,2020-03-04,-16,0,0,,,,,,
US,Alabama,2020-03-05,-15,0,0,,,,,,
US,Alabama,2020-03-06,-14,0,0,,,,,,
US,Alabama,2020-03-07,-13,0,0,,,,,,
US,Alabama,2020-03-08,-12,0,0,,,,,,
US,Alabama,2020-03-09,-11,0,0,,,,,,
US,Alabama,2020-03-10,-10,0,0,,,,,,
US,Alabama,2020-03-11,-9,0,0,,,,,,
US,Alabama,2020-03-12,-8,0,0,,,,,,
US,Alabama,2020-03-13,-7,5,0,,,,,,
US,Alabama,2020-03-14,-6,7,0,,,,,,
US,Alabama,2020-03-15,-5,11,0,,,,,,
US,Alabama,2020-03-16,-4,29,0,,,,,,
US,Alabama,2020-03-17,-3,39,0,,,,,,
US,Alabama,2020-03-18,-2,51,0,,,,,,
US,Alabama,2020-03-19,-1,78,0,,,,,,
US,Alabama,2020-03-20,0,106,0,,,,,,
US,Alabama,2020-03-21,1,131,0,,,,,,
US,Alabama,2020-03-22,2,157,0,,,,,,
US,Alabama,2020-03-23,3,196,0,,,,,,
US,Alabama,2020-03-24,4,242,0,,,,,,
US,Alabama,2020-03-25,5,381,1,,,,,,
US,Alabama,2020-03-26,6,517,1,,,,,,
US,Alabama,2020-03-27,7,587,4,,,,,,
US,Alabama,2020-03-28,8,694,4,,,,,,
US,Alabama,2020-03-29,9,825,10,,,,,,
US,Alabama,2020-03-30,10,899,10,,,,,,
US,Alabama,2020-03-31,11,987,23,,,,,,
US,Alabama,2020-04-01,12,1060,27,,,,,,
US,Alabama,2020-04-02,13,1233,32,,,,,,
US,Alabama,2020-04-03,14,1495,38,,,,,,
US,Alabama,2020-04-04,15,1614,44,,,,,,
US,Alabama,2020-04-05,16,1765,45,,,,,,
US,Alabama,2020-04-06,17,1952,49,,,,,,
US,Alabama,2020-04-07,18,2169,64,,,,,,
US,Alabama,2020-04-08,19,2328,66,,,,,,
US,Alabama,2020-04-09,20,2703,70,,,,,,
US,Alabama,2020-04-10,21,2947,80,,,,,,
US,Alabama,2020-04-11,22,3217,92,,,,,,
US,Alabama,2020-04-12,23,3563,93,,,,,,
US,Alabama,2020-04-13,24,3734,99,,,,,,
US,Alabama,2020-04-14,25,3953,114,,,,,,
US,Alabama,2020-04-15,26,4075,118,,,,,,
US,Alabama,2020-04-16,27,4345,133,,,,,,
US,Alabama,2020-04-17,28,4571,148,,,,,,
US,Alabama,2020-04-18,29,4712,153,,,,,,
US,Alabama,2020-04-19,30,4888,157,,,,,,
US,Alabama,2020-04-20,31,5079,163,,,,,,
US,Alabama,2020-04-21,32,5317,183,,,,,,
US,Alabama,2020-04-22,33,5593,196,,,,,,
US,Alabama,2020-04-23,34,5832,202,,,,,,
US,Alabama,2020-04-24,35,6026,209,,,,,,
US,Alabama,2020-04-25,36,6026,209,,,,,,
US,Alabama,2020-04-26,37,6421,219,,,,,,
US,Alabama,2020-04-27,38,6539,228,,,,,,
US,Alabama,2020-04-28,39,6750,242,,,,,,
US,Alabama,2020-04-29,40,6912,256,,,,,,
US,Alabama,2020-04-30,41,7088,272,,,,,,
US,Alabama,2020-05-01,42,7294,289,,,,,,
US,Alabama,2020-05-02,43,7611,288,,,,,,
US,Alabama,2020-05-03,44,7888,290,,,,,,
US,Alabama,2020-05-04,45,8112,298,,,,,,
US,Alabama,2020-05-05,46,8437,315,,,,,,
US,Alabama,2020-05-06,47,8691,343,,,,,,
US,Alabama,2020-05-07,48,9046,369,,,,,,
US,Alabama,2020-05-08,49,9385,383,,,,,,
US,Alabama,2020-05-09,50,9668,390,,,,,,
US,Alabama,2020-05-10,51,9889,393,,,,,,
US,Alabama,2020-05-11,52,10164,403,,,,,,
US,Alabama,2020-05-12,53,10464,435,,,,,,
US,Alabama,2020-05-13,54,10700,450,,,,,,
US,Alabama,2020-05-14,55,11101,473,,,,,,
US,Alabama,2020-05-15,56,11373,483,,,,,,
US,Alabama,2020-05-16,57,11674,485,,,,,,
US,Alabama,2020-05-17,58,11771,488,,,,,,
US,Alabama,2020-05-18,59,12086,489,,,,,,
US,Alabama,2020-05-19,60,12376,504,,,,,,
US,Alabama,2020-05-20,61,13052,522,,,,,,
US,Alabama,2020-05-21,62,13288,529,,,,,,
US,Alabama,2020-05-22,63,13670,541,,,,,,
US,Alabama,2020-05-23,64,14117,549,,,,,,
US,Alabama,2020-05-24,65,14478,551,,,,,,
US,Alabama,2020-05-25,66,14986,566,,,,,,
US,Alabama,2020-05-26,67,15650,580,,,,,,
US,Alabama,2020-05-27,68,16032,583,,,,,,
US,Alabama,2020-05-28,69,16530,591,,,,,,
US,Alabama,2020-05-29,70,17031,610,,,,,,
US,Alabama,2020-05-30,71,17359,618,,,,,,
US,Alabama,2020-05-31,72,17952,630,,,,,,
US,Alabama,2020-06-01,73,18630,646,,,,,,
US,Alabama,2020-06-02,74,18766,653,,,,,,
US,Alabama,2020-06-03,75,18851,653,,,,,,
US,Alabama,2020-06-04,76,19072,653,,,,,,
US,Alabama,2020-06-05,77,19387,676,,,,,,
US,Alabama,2020-06-06,78,20043,689,,,,,,
US,Alabama,2020-06-07,79,20500,692,,,,,,
US,Alabama,2020-06-08,80,20925,718,,,,,,
US,Alabama,2020-06-09,81,21422,729,,,,,,
US,Alabama,2020-06-10,82,21989,744,,,,,,
US,Alabama,2020-06-11,83,22845,755,,,,,,
US,Alabama,2020-06-12,84,23710,769,,,,,,
US,Alabama,2020-06-13,85,24601,773,,,,,,
US,Alabama,2020-06-14,86,25615,773,,,,,,
US,Alabama,2020-06-15,87,26272,774,,,,,,
